COMID,order_,watershed,subbasin,region
9028352,1,south_america,geoglows,Amazon_River
9028353,4,south_america,geoglows,Amazon_River
9028354,1,south_america,geoglows,Amazon_River
9028355,1,south_america,geoglows,Amazon_River
9028358,1,south_america,geoglows,Amazon_River
9028359,1,south_america,geoglows,Amazon_River
9028360,3,south_america,geoglows,Amazon_River
9028361,1,south_america,geoglows,Amazon_River
9028362,1,south_america,geoglows,Amazon_River
9028365,1,south_america,geoglows,Amazon_River
9028366,1,south_america,geoglows,Amazon_River
9028368,2,south_america,geoglows,Amazon_River
9028369,2,south_america,geoglows,Amazon_River
9028371,1,south_america,geoglows,Amazon_River
9028372,1,south_america,geoglows,Amazon_River
9028373,4,south_america,geoglows,Amazon_River
9028374,2,south_america,geoglows,Amazon_River
9028375,5,south_america,geoglows,East_Atlantic
9028376,1,south_america,geoglows,Amazon_River
9028377,6,south_america,geoglows,Amazon_River
9028378,1,south_america,geoglows,Amazon_River
9028379,1,south_america,geoglows,Amazon_River
9028380,6,south_america,geoglows,Amazon_River
9028381,1,south_america,geoglows,Amazon_River
9028384,1,south_america,geoglows,Amazon_River
9028385,1,south_america,geoglows,Amazon_River
9028386,3,south_america,geoglows,East_Atlantic
9028388,2,south_america,geoglows,Amazon_River
9028390,3,south_america,geoglows,Amazon_River
9028391,1,south_america,geoglows,Amazon_River
9028392,3,south_america,geoglows,Amazon_River
9028393,1,south_america,geoglows,Amazon_River
9028394,2,south_america,geoglows,Amazon_River
9028395,6,south_america,geoglows,Amazon_River
9028396,1,south_america,geoglows,Amazon_River
9028398,2,south_america,geoglows,East_Atlantic
9028401,1,south_america,geoglows,Amazon_River
9028402,1,south_america,geoglows,Amazon_River
9028403,1,south_america,geoglows,Para_Brazil
9028405,8,south_america,geoglows,Amazon_River
9028406,8,south_america,geoglows,Amazon_River
9028407,1,south_america,geoglows,East_Atlantic
9028408,2,south_america,geoglows,East_Atlantic
9028410,2,south_america,geoglows,Amazon_River
9028411,5,south_america,geoglows,East_Atlantic
9028412,2,south_america,geoglows,East_Atlantic
9028415,1,south_america,geoglows,Amazon_River
9028416,1,south_america,geoglows,Amazon_River
9028417,5,south_america,geoglows,Amazon_River
9028418,2,south_america,geoglows,Amazon_River
9028420,1,south_america,geoglows,Amazon_River
9028421,3,south_america,geoglows,Amazon_River
9028422,1,south_america,geoglows,Amazon_River
9028423,3,south_america,geoglows,East_Atlantic
9028424,2,south_america,geoglows,Amazon_River
9028425,1,south_america,geoglows,Amazon_River
9028426,2,south_america,geoglows,Amazon_River
9028427,3,south_america,geoglows,Amazon_River
9028428,1,south_america,geoglows,Amazon_River
9028429,2,south_america,geoglows,Amazon_River
9028430,1,south_america,geoglows,East_Atlantic
9028431,1,south_america,geoglows,East_Atlantic
9028434,1,south_america,geoglows,Amazon_River
9028436,1,south_america,geoglows,Amazon_River
9028437,2,south_america,geoglows,Amazon_River
9028440,3,south_america,geoglows,Amazon_River
9028441,1,south_america,geoglows,Para_Brazil
9028445,1,south_america,geoglows,Amazon_River
9028446,1,south_america,geoglows,Amazon_River
9028447,3,south_america,geoglows,Amazon_River
9028448,1,south_america,geoglows,Amazon_River
9028449,1,south_america,geoglows,Amazon_River
9028450,2,south_america,geoglows,Amazon_River
9028451,3,south_america,geoglows,Amazon_River
9028452,3,south_america,geoglows,Amazon_River
9028453,2,south_america,geoglows,Para_Brazil
9028454,1,south_america,geoglows,Para_Brazil
9028455,3,south_america,geoglows,Amazon_River
9028456,2,south_america,geoglows,East_Atlantic
9028459,3,south_america,geoglows,Amazon_River
9028460,1,south_america,geoglows,Amazon_River
9028462,1,south_america,geoglows,Amazon_River
9028465,4,south_america,geoglows,Amazon_River
9028466,1,south_america,geoglows,Amazon_River
9028468,1,south_america,geoglows,Amazon_River
9028469,5,south_america,geoglows,Amazon_River
9028470,3,south_america,geoglows,Amazon_River
9028472,1,south_america,geoglows,Amazon_River
9028473,3,south_america,geoglows,Amazon_River
9028475,5,south_america,geoglows,East_Atlantic
9028479,6,south_america,geoglows,Amazon_River
9028481,1,south_america,geoglows,Amazon_River
9028484,2,south_america,geoglows,Amazon_River
9028485,1,south_america,geoglows,Amazon_River
9028486,5,south_america,geoglows,Amazon_River
9028487,1,south_america,geoglows,Amazon_River
9028488,2,south_america,geoglows,Para_Brazil
9028489,1,south_america,geoglows,Amazon_River
9028490,1,south_america,geoglows,Amazon_River
9028491,4,south_america,geoglows,Amazon_River
9028492,6,south_america,geoglows,Amazon_River
9028494,1,south_america,geoglows,Amazon_River
9028495,2,south_america,geoglows,Amazon_River
9028496,6,south_america,geoglows,Amazon_River
9028497,2,south_america,geoglows,Para_Brazil
9028498,1,south_america,geoglows,Para_Brazil
9028499,1,south_america,geoglows,East_Atlantic
9028500,1,south_america,geoglows,East_Atlantic
9028502,4,south_america,geoglows,Amazon_River
9028503,1,south_america,geoglows,Amazon_River
9028505,2,south_america,geoglows,Amazon_River
9028506,1,south_america,geoglows,Amazon_River
9028507,3,south_america,geoglows,Para_Brazil
9028510,6,south_america,geoglows,Amazon_River
9028511,1,south_america,geoglows,Amazon_River
9028512,1,south_america,geoglows,Para_Brazil
9028513,1,south_america,geoglows,Amazon_River
9028514,1,south_america,geoglows,Amazon_River
9028515,2,south_america,geoglows,Amazon_River
9028516,1,south_america,geoglows,Amazon_River
9028517,6,south_america,geoglows,Amazon_River
9028518,6,south_america,geoglows,Amazon_River
9028519,1,south_america,geoglows,Amazon_River
9028520,2,south_america,geoglows,East_Atlantic
9028524,1,south_america,geoglows,Para_Brazil
9028525,1,south_america,geoglows,Para_Brazil
9028528,1,south_america,geoglows,Amazon_River
9028530,1,south_america,geoglows,Amazon_River
9028531,1,south_america,geoglows,Amazon_River
9028532,2,south_america,geoglows,Para_Brazil
9028533,1,south_america,geoglows,Para_Brazil
9028534,1,south_america,geoglows,Amazon_River
9028535,2,south_america,geoglows,Amazon_River
9028536,1,south_america,geoglows,Amazon_River
9028537,1,south_america,geoglows,Amazon_River
9028538,1,south_america,geoglows,Amazon_River
9028539,4,south_america,geoglows,Amazon_River
9028541,1,south_america,geoglows,Amazon_River
9028542,1,south_america,geoglows,Amazon_River
9028543,4,south_america,geoglows,Amazon_River
9028544,1,south_america,geoglows,Amazon_River
9028545,3,south_america,geoglows,Amazon_River
9028546,3,south_america,geoglows,East_Atlantic
9028549,4,south_america,geoglows,Amazon_River
9028550,2,south_america,geoglows,Amazon_River
9028551,2,south_america,geoglows,Para_Brazil
9028552,1,south_america,geoglows,Para_Brazil
9028554,1,south_america,geoglows,Amazon_River
9028555,1,south_america,geoglows,Amazon_River
9028556,5,south_america,geoglows,East_Atlantic
9028558,1,south_america,geoglows,Amazon_River
9028559,3,south_america,geoglows,Para_Brazil
9028560,1,south_america,geoglows,Para_Brazil
9028561,1,south_america,geoglows,Amazon_River
9028562,5,south_america,geoglows,East_Atlantic
9028563,5,south_america,geoglows,East_Atlantic
9028565,2,south_america,geoglows,Amazon_River
9028566,2,south_america,geoglows,Amazon_River
9028568,1,south_america,geoglows,Amazon_River
9028569,2,south_america,geoglows,Amazon_River
9028570,2,south_america,geoglows,Amazon_River
9028571,2,south_america,geoglows,Amazon_River
9028572,1,south_america,geoglows,Amazon_River
9028573,4,south_america,geoglows,Amazon_River
9028575,1,south_america,geoglows,Amazon_River
9028576,2,south_america,geoglows,Amazon_River
9028577,1,south_america,geoglows,East_Atlantic
9028578,2,south_america,geoglows,Amazon_River
9028580,2,south_america,geoglows,Amazon_River
9028582,1,south_america,geoglows,Amazon_River
9028583,1,south_america,geoglows,Amazon_River
9028584,3,south_america,geoglows,Amazon_River
9028585,1,south_america,geoglows,Amazon_River
9028586,1,south_america,geoglows,East_Atlantic
9028589,1,south_america,geoglows,Amazon_River
9028590,4,south_america,geoglows,Amazon_River
9028591,3,south_america,geoglows,Amazon_River
9028592,1,south_america,geoglows,Amazon_River
9028593,3,south_america,geoglows,Amazon_River
9028596,2,south_america,geoglows,Amazon_River
9028597,2,south_america,geoglows,East_Atlantic
9028598,2,south_america,geoglows,Amazon_River
9028599,3,south_america,geoglows,Amazon_River
9028600,1,south_america,geoglows,Amazon_River
9028601,3,south_america,geoglows,Amazon_River
9028602,1,south_america,geoglows,Para_Brazil
9028603,7,south_america,geoglows,Amazon_River
9028604,1,south_america,geoglows,Amazon_River
9028605,1,south_america,geoglows,East_Atlantic
9028608,1,south_america,geoglows,Amazon_River
9028609,1,south_america,geoglows,Amazon_River
9028610,3,south_america,geoglows,Amazon_River
9028611,2,south_america,geoglows,Amazon_River
9028612,2,south_america,geoglows,Amazon_River
9028613,2,south_america,geoglows,Amazon_River
9028618,1,south_america,geoglows,Amazon_River
9028619,2,south_america,geoglows,Amazon_River
9028620,1,south_america,geoglows,East_Atlantic
9028621,3,south_america,geoglows,East_Atlantic
9028622,1,south_america,geoglows,Amazon_River
9028623,1,south_america,geoglows,Amazon_River
9028624,1,south_america,geoglows,Amazon_River
9028626,1,south_america,geoglows,Amazon_River
9028627,4,south_america,geoglows,Amazon_River
9028628,1,south_america,geoglows,Amazon_River
9028629,8,south_america,geoglows,Amazon_River
9028630,1,south_america,geoglows,East_Atlantic
9028631,1,south_america,geoglows,East_Atlantic
9028634,1,south_america,geoglows,Amazon_River
9028635,1,south_america,geoglows,Amazon_River
9028636,1,south_america,geoglows,Amazon_River
9028637,1,south_america,geoglows,Para_Brazil
9028638,1,south_america,geoglows,Amazon_River
9028639,2,south_america,geoglows,Amazon_River
9028640,1,south_america,geoglows,Para_Brazil
9028641,1,south_america,geoglows,Amazon_River
9028643,1,south_america,geoglows,Amazon_River
9028644,2,south_america,geoglows,Para_Brazil
9028646,1,south_america,geoglows,Amazon_River
9028648,4,south_america,geoglows,Amazon_River
9028649,6,south_america,geoglows,Amazon_River
9028650,1,south_america,geoglows,Amazon_River
9028656,4,south_america,geoglows,Amazon_River
9028657,1,south_america,geoglows,Para_Brazil
9028658,2,south_america,geoglows,Amazon_River
9028659,1,south_america,geoglows,Amazon_River
9028660,8,south_america,geoglows,Amazon_River
9028661,3,south_america,geoglows,East_Atlantic
9028662,2,south_america,geoglows,Amazon_River
9028663,1,south_america,geoglows,Amazon_River
9028668,2,south_america,geoglows,Amazon_River
9028669,3,south_america,geoglows,Amazon_River
9028670,1,south_america,geoglows,East_Atlantic
9028673,4,south_america,geoglows,Amazon_River
9028674,2,south_america,geoglows,Para_Brazil
9028675,2,south_america,geoglows,Para_Brazil
9028681,2,south_america,geoglows,Amazon_River
9028683,3,south_america,geoglows,East_Atlantic
9028684,2,south_america,geoglows,Amazon_River
9028685,1,south_america,geoglows,Amazon_River
9028686,1,south_america,geoglows,Amazon_River
9028687,1,south_america,geoglows,Amazon_River
9028688,4,south_america,geoglows,Amazon_River
9028689,2,south_america,geoglows,Amazon_River
9028690,2,south_america,geoglows,Amazon_River
9028692,1,south_america,geoglows,Amazon_River
9028693,1,south_america,geoglows,Amazon_River
9028694,5,south_america,geoglows,Amazon_River
9028695,2,south_america,geoglows,Amazon_River
9028696,8,south_america,geoglows,Amazon_River
9028697,2,south_america,geoglows,Amazon_River
9028698,1,south_america,geoglows,Amazon_River
9028701,1,south_america,geoglows,Amazon_River
9028703,1,south_america,geoglows,Amazon_River
9028704,1,south_america,geoglows,Amazon_River
9028705,1,south_america,geoglows,Amazon_River
9028707,1,south_america,geoglows,Amazon_River
9028708,1,south_america,geoglows,Para_Brazil
9028710,1,south_america,geoglows,Amazon_River
9028711,3,south_america,geoglows,Amazon_River
9028712,2,south_america,geoglows,Amazon_River
9028713,1,south_america,geoglows,East_Atlantic
9028714,1,south_america,geoglows,East_Atlantic
9028717,1,south_america,geoglows,Amazon_River
9028718,1,south_america,geoglows,Para_Brazil
9028720,1,south_america,geoglows,Para_Brazil
9028721,1,south_america,geoglows,Para_Brazil
9028722,5,south_america,geoglows,East_Atlantic
9028723,1,south_america,geoglows,East_Atlantic
9028724,3,south_america,geoglows,East_Atlantic
9028726,6,south_america,geoglows,Amazon_River
9028727,1,south_america,geoglows,Amazon_River
9028728,6,south_america,geoglows,Amazon_River
9028729,1,south_america,geoglows,East_Atlantic
9028730,4,south_america,geoglows,Amazon_River
9028731,2,south_america,geoglows,Amazon_River
9028734,6,south_america,geoglows,Amazon_River
9028735,1,south_america,geoglows,Amazon_River
9028736,1,south_america,geoglows,Amazon_River
9028737,1,south_america,geoglows,Amazon_River
9028738,2,south_america,geoglows,Para_Brazil
9028739,2,south_america,geoglows,Para_Brazil
9028742,1,south_america,geoglows,East_Atlantic
9028745,2,south_america,geoglows,Amazon_River
9028747,2,south_america,geoglows,Amazon_River
9028748,4,south_america,geoglows,Amazon_River
9028749,1,south_america,geoglows,Amazon_River
9028750,3,south_america,geoglows,East_Atlantic
9028751,1,south_america,geoglows,East_Atlantic
9028755,6,south_america,geoglows,Amazon_River
9028756,1,south_america,geoglows,East_Atlantic
9028758,5,south_america,geoglows,Amazon_River
9028759,2,south_america,geoglows,Amazon_River
9028760,1,south_america,geoglows,Amazon_River
9028761,1,south_america,geoglows,Amazon_River
9028764,2,south_america,geoglows,Amazon_River
9028765,6,south_america,geoglows,Amazon_River
9028768,1,south_america,geoglows,Amazon_River
9028769,6,south_america,geoglows,Amazon_River
9028770,3,south_america,geoglows,Amazon_River
9028771,1,south_america,geoglows,East_Atlantic
9028772,1,south_america,geoglows,Amazon_River
9028773,1,south_america,geoglows,Amazon_River
9028774,1,south_america,geoglows,Amazon_River
9028775,2,south_america,geoglows,Amazon_River
9028777,1,south_america,geoglows,Amazon_River
9028778,1,south_america,geoglows,East_Atlantic
9028779,1,south_america,geoglows,Amazon_River
9028780,1,south_america,geoglows,Amazon_River
9028781,1,south_america,geoglows,Para_Brazil
9028784,1,south_america,geoglows,East_Atlantic
9028785,5,south_america,geoglows,East_Atlantic
9028787,1,south_america,geoglows,Amazon_River
9028788,5,south_america,geoglows,Amazon_River
9028789,2,south_america,geoglows,East_Atlantic
9028792,1,south_america,geoglows,Amazon_River
9028793,1,south_america,geoglows,East_Atlantic
9028794,3,south_america,geoglows,Amazon_River
9028795,1,south_america,geoglows,Amazon_River
9028796,1,south_america,geoglows,East_Atlantic
9028799,4,south_america,geoglows,Amazon_River
9028800,1,south_america,geoglows,Amazon_River
9028801,6,south_america,geoglows,Amazon_River
9028802,2,south_america,geoglows,Amazon_River
9028803,1,south_america,geoglows,Amazon_River
9028804,4,south_america,geoglows,Amazon_River
9028805,1,south_america,geoglows,Amazon_River
9028806,1,south_america,geoglows,East_Atlantic
